ticker,return
GT,-0.019470017025846165
EPP,0.003629973358251881
EPP,0.015976306353856717
EPP,0.007393418676636676
EPP,-0.006068245543339623
EPP,-0.006823156780269346
EPP,-0.00942360829132538
EPP,0.015204078121486164
EPP,-0.0062311296496259105
XLG,-0.013390119139382706
KRNT,-0.02359890901913675
KRNT,0.030792001167827765
KRNT,-0.05920206425690633
EDIT,0.04796537201968665
EHTH,0.1144380381514094
EHTH,-0.058500860529833276
BG,0.018228473752806673
BG,-0.020239914723996444
BG,0.015144750775547333
BG,0.0049191040534668495
BG,-0.01842038187715933
BG,-0.03197458610377202
