stocks ret,ret_c
-0.018977699902268164,-0.7444444444444445
0.02411023327730999,-0.4356435643564357
0.06580361807735868,1.0
0.06088687439284457,0.8148148148148149
0.03655654438225442,0.9374999999999998
-0.05397251270184911,-0.9285714285714286
-0.04726166310416269,-0.8869955156950673
0.098412935713037,1.9892682926829268
-0.24930324684586513,-0.998960498960499
-0.026916142641799312,-0.8707865168539326
-0.13135540695937786,-0.9986301369863013
0.010131206437902218,-0.22375
0.0258109866639884,-0.7616926503340757
0.02958813960772777,0.9540229885057472
0.005098429599551757,-0.2831858407079647
-0.0015883329247523559,-0.611111111111111
-0.01921841040085681,-0.5786163522012578
0.05550624877358579,0.5272727272727271
0.019505071108127714,0.10256410256410264
0.04185684373121257,0.6551724137931034
-0.01665314472170165,-0.3776824034334765
-0.04728599790567112,-0.7222222222222222
-0.005973436852719005,-0.5
0.05693906345459454,0.12244897959183665
-0.054497913931788156,-0.8384879725085911
0.04782238662355898,-0.2962962962962964
0.0630177743876823,0.9955156950672646
0.023039519096027306,0.11675126903553301
0.034659216109424795,0.7688679245283019
-0.036833449833326815,-0.6153846153846154
0.03326581224322367,-0.7196969696969697
-0.05566459084211273,-0.996078431372549
0.025252562750078145,1.1556886227544911
0.002920070114687201,-0.6528571428571428
0.1000967531976178,1.7884615384615383
-0.08711588634972356,-0.9166666666666666
0.008743567366204186,-0.6634615384615385
-0.0266439529261151,-0.21739130434782616
-0.014334495043888063,-0.4339622641509434
-0.016969041131543183,-0.5204081632653061
0.007283776987570656,-0.4516129032258064
0.07965953510666512,-0.004807692307692402
0.12731081674009026,2.403225806451613
-0.048352566044062684,-0.7733333333333333
0.09689122615084456,0.714851485148515
-0.04543090260123761,-0.7122302158273381
-0.07662216239390696,-0.9272097053726169
-0.006109650311504566,-0.9051094890510949
-0.05539305563641128,-0.9798387096774194
-0.08176690176364942,-0.9770491803278688
-0.09120485101548481,-0.9113924050632911
0.0494717340309363,0.5987654320987654
-0.03978414390203544,-0.946524064171123
0.0716362833430575,0.2554347826086958
-0.0337128216949506,-0.8069498069498069
0.034316956966454315,0.6311475409836065
0.0796862744268223,2.8666666666666663
-0.0250809258040402,-0.9295352323838081
0.007685868628528825,0.1060329067641681
-0.012540727207999924,-0.6045751633986929
0.015553294905892523,0.0
0.13230623485007698,3.9459459459459465
0.006519336473163273,-0.5581395348837209
0.01690765639399583,-0.18867924528301894
0.047780160783168935,-0.11764705882352955
-0.04047817722551672,-0.7222222222222222
-0.008194697225153202,-0.9444444444444444
0.17682659087132935,8.083333333333334
-0.02745400219789551,-0.7228571428571429
0.06720460939737527,0.13402061855670122
-0.08930848793482182,-0.6682027649769585
-0.014977995869163152,-0.9787234042553191
-0.04737172728441352,-0.9782608695652174
0.324236946647283,3.253731343283583
-0.06615466669507664,-0.921875
-0.10336007412405546,-0.23316062176165797
0.011658511214230005,-0.6770833333333333
-0.017074350158544194,-0.24528301886792447
0.06267577017786286,0.8701298701298701
-0.1787948987200122,-0.9425287356321839
0.06232081615227436,1.272727272727273
0.043489480604701924,-0.11111111111111105
-0.11127612033535339,-0.9779411764705882
-0.0072001540898477545,-0.9220272904483431
0.14785574242881516,0.5481171548117154
0.017864595305738584,0.4218009478672986
0.07804501264472519,-0.7470817120622568
-0.0065414130108949475,0.838235294117647
-0.05414648925435794,-0.6052631578947367
0.045967323990428355,0.19354838709677424
0.15069963662852626,0.3181818181818181
0.08041964337915486,-0.5555555555555556
-0.07417588229772887,-0.6666666666666666
0.1055480681868115,0.0
-0.022453628332540387,-0.5960264900662251
-0.07750442484972209,-0.7142857142857142
0.041493715766817374,0.7857142857142858
0.05242935786375491,0.575
0.03359929296551911,0.1144578313253013
0.05313903601991088,0.6666666666666667
0.023302116541613183,-0.17796610169491522
0.06456910149422379,0.0
0.07655685747975283,-0.02857142857142858
-0.0914050798709517,-0.975
-0.02747353947616915,-0.9806451612903225
-0.0013480923611502993,-0.3422222222222222
0.057769456189164625,1.2553191489361701
0.11695729098692809,-0.8780487804878049
0.17343424297324805,0.5615384615384613
-0.1588312350473725,-0.9952380952380953
0.08254798612941427,-0.42105263157894735
-0.05430080687293204,-0.8068965517241379
0.08378311553278328,-0.12499999999999989
0.15497738513552295,0.7499999999999998
0.012395521130041942,-0.375
0.04228064587109159,-0.6666666666666666
0.034714161441682156,-0.19999999999999996
0.08266022943157325,0.2903225806451615
0.007864729969329742,-0.6666666666666667
-0.17229336353709024,-0.7058823529411764
0.011049779429876505,-0.75
-0.06919164873284034,-0.8941441441441441
0.06469407481623213,1.797202797202797
-0.009506356062178312,-0.6000000000000001
0.04604379852000262,-0.12631578947368416
0.029949643063427844,0.08695652173913038
-0.006272087941061599,-0.22774869109947637
-0.006661317424975444,-0.9439775910364145
-0.022584671653334443,-0.6000000000000001
-0.1405948165023121,-0.9935483870967742
0.0037999657469536263,-0.9
0.012658249815233669,0.0
0.05616095063984594,0.39860139860139876
0.0012884628569553858,1.5
0.10878660211342606,0.19999999999999996
0.01729728080130921,-0.5517241379310345
-0.09517426736144274,-0.75
0.0694949847247317,0.765241128298453
0.14084363279061107,1.6106194690265485
-0.03475005283882748,-0.27977839335180055
-0.0032825841372973175,-0.003750000000000031
0.046674563306288164,0.1488673139158576
-0.00878389595688045,-0.6764705882352942
0.08831524769971777,-0.32432432432432434
-0.0365309833863916,-0.8165467625899281
-0.0387031753266448,-0.7475
-0.036062463909266707,0.04210526315789487
0.045851565460754085,0.2564102564102564
0.1292023708959753,2.0769230769230766
0.03821113393039277,1.1645021645021645
-0.01603835974262724,-0.7191011235955056
0.041705303545461314,-0.18181818181818188
-0.005841636751033441,-0.48571428571428565
-0.03423424336771086,-0.4897959183673469
0.09307820235919184,3.2368421052631584
-0.1017274867423712,-0.9189189189189189
0.049664388567009166,0.8484848484848484
-0.04570312729920256,-0.02941176470588236
0.07504645616935979,-0.22916666666666663
0.03229927887602302,-0.13571428571428568
-0.0588055710233506,-0.8513513513513513
-0.401500315824766,-0.9772727272727273
-0.17668831886633274,-0.9924812030075187
0.0646970664564066,0.05357142857142838
-0.06795786541831139,-0.7607655502392344
0.06363986653148701,-0.5333333333333334
0.26953464462571053,-0.052631578947368474
-0.04593641040823915,-0.5
0.14818556140881678,1.5
-0.0720242484772119,0.0
-0.042433924573682,0.13095238095238093
0.04392389371683603,1.0
0.033070242036156605,-0.8333333333333333
-0.038216550661144266,-0.6956521739130435
0.014012352654662052,-0.09090909090909094
0.06974960615248116,1.4248496993987976
0.12499251415088342,1.5548902195608787
0.07678924656695352,0.09720176730486019
0.14840953195125928,1.5693779904306222
-0.04886366998361091,-0.8571428571428572
-0.010297474275023366,-0.7007042253521127
-0.061867373583471275,-0.12195121951219512
-0.09130737100830755,-0.868421052631579
0.014920527410103412,0.0
0.007730696595788622,-0.6545454545454545
0.10268336551946988,-0.25
0.056863170249023876,0.25
-0.07941488212017422,-0.9230769230769231
0.20007632342588955,1.0
0.022346331404425657,0.0
0.054015686907623595,0.25
0.0159606296064414,0.39534883720930236
-0.03234970149619143,-0.6428571428571428
0.02832835826161828,1.263157894736842
0.04238152244656179,0.17021276595744705
0.016986667392293597,0.0
-0.037080895491809374,-0.1333333333333333
-0.005159789765419642,0.751824817518248
0.012878644111704585,-0.07500000000000007
-0.1950867589004438,-0.989247311827957
-0.12152735771319867,-0.9126016260162602
0.12056495106152898,-0.0585365853658536
-0.026366699534098537,-0.1367521367521367
-0.061463630670185676,-0.9571428571428572
-0.032233320349686956,-0.6498855835240275
-0.03493874225224991,-0.8189910979228487
0.016640809360772613,0.009478672985782088
0.025234765496476408,-0.6954314720812182
0.07550975609436539,2.2450331125827816
0.0060456047880230734,0.20958083832335328
0.22825787436700362,2.434579439252336
-0.026258264099592088,0.0
-0.012658224604006785,-0.08461538461538465
0.021067429463259568,-0.33333333333333326
0.034249868891464974,-0.2666666666666666
-0.013347713679778384,-0.8789473684210526
0.061265865619006155,0.9371727748691101
0.057023168863672646,0.5030303030303032
0.07399935858959794,1.3703703703703702
0.018844172286806904,1.9841269841269842
-0.016711248765077347,-0.6480446927374302
-0.10191485173268944,-0.9946466809421841
-0.09336481331512425,-0.9353846153846154
-0.011750789375288284,-0.9866666666666667
-0.031151957851723644,-0.8477272727272727
0.029904832056761865,0.5090543259557345
0.058991109551533194,0.3277027027027024
0.00869810959609385,0.36832844574780044
-0.027440350736279373,-0.6703645007923931
0.07240654569624017,0.6026587887740029
-0.22969187949439052,-0.875
0.291329545537234,2.75
0.08067942916417037,-0.2692307692307693
0.003881174015022859,0.005780346820809079
0.0023301154118575695,0.14622178606476943
-0.05262072601217571,-0.72125
0.005837827979221499,-0.3669402110199296
0.030118792415533724,-0.06930693069306926
-0.055601472321924916,-0.5019230769230769
-0.16533177719286718,-0.9090909090909091
-0.1286549647032954,-0.75
-0.01144306145833962,-0.6666666666666666
0.04541771476737999,-0.5
0.02709164521279428,-0.4
-0.0033167463069042613,1.0
0.06656220809128022,-0.5
-0.05080215420747913,0.0
-0.0300281521024387,-0.6451612903225806
0.03121892234918433,0.3999999999999999
-0.05779785003694016,-0.8681818181818182
-0.03083025967505504,-0.6842105263157895
-0.05298343833732999,-0.9074074074074074
0.008136717411746597,-0.4529411764705882
-0.04514796624578932,-0.9137931034482758
0.025854681957739434,-0.018181818181818188
0.09742650118342588,1.5611510791366907
-0.04197154975285711,-0.039548022598870136
0.010042544437855794,-0.11111111111111116
0.0735340359896588,3.0
0.02550076178764904,0.26984126984127
-0.05924734284014832,-0.875
-0.042710115659585934,-0.5161290322580645
-0.07923496555828513,-0.16666666666666663
0.02533424741103607,-0.75
0.07431676070350379,-0.0625
-0.07737674147264484,-0.9172209903917221
-0.2228595545100206,-0.9884169884169884
0.0138601365331108,-0.3730886850152906
-0.23071506338300818,-0.9944444444444445
-0.045655367381613465,-0.9770114942528736
0.11151359000134775,0.2417582417582418
0.007956098608842721,-0.8983739837398375
0.3141222672245967,0.8305084745762712
-0.05532165778998266,-0.8387096774193548
0.16659913245403546,0.38613861386138604
-0.013504440058930811,0.053333333333333455
-0.06192822745098825,-0.8387096774193548
-0.158139517140943,-0.75
-0.09323518343472093,-0.6976744186046511
-0.029648485592691842,-0.8780487804878049
-0.2713178374805846,-0.5
0.14004629514651534,0.0
-0.12311600539466316,-0.9909729187562688
0.09222530762648384,0.18134715025906734
0.01212288525739491,-0.3132992327365729
0.12777053673106442,1.1129943502824862
0.038612132066086824,-0.061224489795918324
0.21888891855875658,0.736842105263158
-0.0389533296360185,-0.23308270676691734
0.06052422095882726,1.0918367346938775
0.03960941288568631,-0.2944444444444444
0.03653686341493945,0.04081632653061207
-0.004800932416519577,0.5857740585774058
-0.04483088735711316,-0.7058823529411764
0.014433944361164741,-0.20740740740740737
-0.009756131832555748,1.5
0.15651436492819304,-0.012499999999999956
-0.2390868833609302,-0.9970326409495549
-0.06085377496508826,0.1153846153846152
-0.18508997665643145,-0.6363636363636364
-0.04772815044084455,-0.4666666666666667
-0.052246730243454054,-0.9464968152866242
-0.24557081408256154,-0.9881578947368421
0.2328239961605887,3.661157024793389
0.13925503587418664,2.2526881720430105
0.044009725721011916,0.941860465116279
-0.010506437157485116,-0.8909090909090909
0.08475819712306376,-0.33333333333333326
-0.05059504272852078,-0.6216216216216216
-0.012825046229391845,-0.7727272727272727
0.02880649682621117,-0.54
-0.0693836861518915,-0.9230769230769231
-0.018489699166802764,0.0
-0.11741996230496399,-0.8515240904621435
0.007180812888998078,0.0
0.09878932406633001,1.7326732673267329
-0.0338869564517148,-0.9548387096774194
-0.08268330733229334,-0.9878048780487805
0.11496856607506767,3.264705882352941
-0.04691561803763966,-0.9929015084294588
0.02985497408936344,0.8735632183908049
0.039730366281484075,-0.43465909090909094
0.002307156010503686,-0.9333333333333333
0.03951657151330901,5.0
0.06951524968794187,2.0
0.047426854340682834,-0.4285714285714285
-0.06350851371218125,-0.9
-0.12127841727888944,-0.987012987012987
0.015624947526156285,-0.4
-0.07088863435830195,-0.8769230769230769
0.10096281197420987,0.061224489795918435
-0.008440083697603518,-0.7751937984496124
0.03861988265271421,-0.35238095238095235
-0.07684900639283243,-0.75
0.018039452924252686,-0.721311475409836
-0.022357686675849697,0.2549019607843137
-0.06045911199598464,-0.9166666666666666
-0.06630538310680145,-0.5
-0.023439149326315745,-0.8026905829596412
-0.004216351323803158,-0.5828571428571429
-0.045786204270732656,-0.6783216783216783
-0.015268160580423462,-0.524390243902439
0.03345462837961688,-0.48908296943231444
-0.10215447137409372,-0.975609756097561
-0.15855458983658877,-0.9047619047619048
-0.061267532608946795,-0.04761904761904756
0.151919839864596,0.15254237288135597
0.1471252608233835,1.453531598513011
0.12623578785943446,2.076923076923077
-0.1417228456960391,-0.9654255319148937
0.08704058605360765,1.08
-0.09703372557880441,-0.9879518072289156
-0.01548831796143868,-0.46808510638297873
0.06141022719956024,-0.25
-0.07611725751246246,-0.9545454545454546
-0.034231560744680034,-0.6000000000000001
-0.0664744863679374,-0.927437641723356
0.10967259156647335,1.5462184873949578
-0.09745828230593856,-0.9729166666666667
-0.09737009860008494,-0.8141097424412094
-0.13118135510197926,-0.7710843373493976
0.14048054878700977,0.8837209302325582
-0.13937980154924956,-0.7142857142857143
0.36048040199247144,1.4082568807339446
0.21838378746092557,0.03053435114503822
-0.1773589508425989,-0.9627507163323782
-0.28681896761288583,-0.8555555555555556
-0.03295325041049013,-0.2857142857142857
-0.03881581470781814,-0.631578947368421
-0.013501686977658744,-0.40909090909090917
-0.014643639590652624,-0.7916666666666666
-0.015540736480823214,0.6666666666666667
0.06074866355896402,0.5000000000000002
-0.08009072427696007,-0.5376344086021505
-0.02800422773168476,-0.8
-0.0028050533999779415,-0.8571428571428571
-0.032683106710917564,-0.6666666666666667
-0.017534794081513594,-0.8461538461538461
0.06919170149365628,0.875
-0.24277848572637384,-0.1250000000000001
0.053266167685916965,-0.07894736842105265
0.03699897342424774,0.15384615384615374
0.1309279292648724,0.8
0.006981743476323521,-0.5
0.07495141305350939,0.602409638554217
0.03480589574078019,-0.25
0.038461472310358014,0.4430379746835442
-0.08647141103191758,-0.375
-0.03593477367653353,-0.5
0.009600871680291556,0.034482758620689724
-0.233937796319847,-0.9752475247524752
0.06461048213704901,0.1842105263157896
-0.022312028386285543,0.0
-0.021088652754542636,-0.8538011695906433
-0.04541769175069166,-0.5833333333333333
0.16214105949998903,1.0602409638554215
-0.1682978250957321,-0.9764705882352941
0.09863872428214981,0.03628117913832196
0.1426776071869349,-0.2421052631578947
0.02436749674718719,-0.4478632478632478
-0.06482083083427259,-0.7642105263157895
-0.13687937511867576,-0.9940298507462687
0.053022445836241605,1.495327102803738
0.10220840263819131,2.686274509803922
0.03905247510540644,0.15099009900990112
0.05227391388669411,0.23124999999999996
0.07373956308846652,0.8633540372670807
0.01111783329483984,-0.351170568561873
-0.040282836111611986,-0.8917910447761195
0.007077424934352816,-0.6491228070175439
0.11779131004276655,1.0608108108108105
-0.03784558934868221,-0.93125
-0.13680813304706685,-0.9867724867724867
0.07853354591947359,0.14487632508833936
0.11686137123693774,3.0
-0.028124680657172885,-0.8844221105527639
0.015264080667705349,-0.49750000000000005
0.10413721948988641,1.692307692307692
-0.01349246098918011,-0.8450704225352113
-0.008858193237717638,0.07352941176470584
0.0021472520119225624,0.02771362586605086
-0.0382733076703996,-0.5982142857142858
-0.005287574426627084,-0.7470588235294118
0.05120742780820908,1.8512396694214877
0.09096895825064255,0.85546875
-0.012085855237907062,-0.8956043956043956
-0.01726447840984291,0.554621848739496
0.12628074079947327,0.27522935779816504
-0.0922033208527272,-0.9610778443113772
-0.07015306213473704,-0.33684210526315783
-0.017207165577787564,-0.5384615384615385
0.11746307859479077,1.2388059701492535
0.027567924093414353,0.33333333333333326
-0.019039031053622146,0.9756097560975612
0.04050930012737286,2.097560975609756
-0.13317510406582056,-0.9347826086956522
0.012408960067490371,-0.7453161592505855
-0.0035181260083188004,0.7152542372881354
0.032690360700326604,0.18768328445747784
0.0031927742154587158,-0.9454545454545454
0.21370973013938577,-0.05405405405405406
-0.036048062640488654,-0.2500000000000001
-0.07372793662611421,-0.5238095238095238
-0.04553357730001206,-0.7
-0.022417490191141587,0.30746268656716413
-0.03296143333903734,-0.9433962264150944
-0.13232142050643836,-0.5876288659793814
-0.014413939880076554,-0.3125
0.0006781183849693395,-0.43999999999999995
0.02375392812938193,-0.5454545454545454
-0.06042497960192095,-0.8765432098765432
-0.0010973957231781295,0.2209302325581397
0.05594002238487006,0.038961038961039085
0.013471899169688717,-0.326923076923077
-0.05952373636823338,-0.8648648648648649
-0.0040477201278985575,-0.875
0.00626882087034164,-0.40506329113924056
0.020278797244857927,1.0499999999999998
-0.054869755513535456,-0.9548192771084337
-0.0318530690172385,-0.11956521739130432
-0.03864921851561165,-0.4147982062780269
-0.033619649771659876,-0.8758620689655172
0.0023934308629800505,1.1962616822429908
0.00043335530740384876,-0.2398523985239852
-0.022860291922394804,-0.757085020242915
0.03684867778921053,-0.7397959183673469
0.02791318036401247,-0.6468842729970327
-0.05457854599973677,-0.9086538461538461
0.011543618451476778,0.2857142857142858
-0.023857734379918116,-0.8507462686567164
0.04306944251340905,0.1607142857142856
-0.037654434316080954,-0.5714285714285714
-0.052008420014608814,-0.6000000000000001
-0.011144661879881057,-0.13793103448275856
0.04610419334285942,4.0
-0.0280571809418938,-0.25
0.14590750682547426,0.0
-0.129471851254098,-0.6666666666666666
0.006600066411891925,-0.5939086294416244
-0.020914462496489428,0.07216494845360844
-0.014532035785435826,0.048275862068965614
-0.009628372141618713,0.03296703296703307
-0.015768839948269164,0.25490196078431393
0.05778196390399848,0.07889125799573549
-0.05437551880085045,-0.7362924281984334
0.013216762730543508,0.11570247933884303
-0.005190733709699469,-0.7714285714285714
-0.1035889250335873,-0.6536796536796536
-0.09310440510016937,-0.9764705882352941
0.1545303347423399,-0.8125
0.03050750691910431,-0.36
0.07155628043142248,1.1171171171171168
-0.003713613370533997,0.625
0.0264533767406534,-0.18604651162790697
-0.033529461286436524,-0.5
0.021692599000706414,-0.375
0.004834335533726808,0.2857142857142856
0.02256533415904216,1.1999999999999997
-0.055144451902291114,-0.9744680851063829
0.028018625325059388,-0.24786324786324776
-0.13730343495732134,-0.9904761904761905
0.05807976438159579,0.11764705882352944
0.049560632534384697,0.3737373737373739
0.05242520148368146,0.25
0.011967286179115133,-0.8717948717948718
0.033421459372392937,-0.23684210526315796
-0.175692907316211,-0.990909090909091
0.019306020797607015,0.7241379310344827
-0.01477042496975578,-0.26900584795321647
-0.13514618538052958,-0.9814471243042672
-0.34608321176028667,-0.981203007518797
0.14231632796622873,0.49112426035502965
-0.12642860412597656,-0.991701244813278
0.022088990875427372,0.3605442176870748
-0.2506599939677835,-0.9509803921568627
0.06150342719329904,-0.9054054054054054
-0.17559637031376796,-0.955
0.041913441654511496,2.4482758620689657
-0.050073893901650846,-0.995260663507109
-0.02948830451760953,0.4619883040935673
-0.008667421725969016,-0.2857142857142857
-0.06454012058997538,0.42814814814814817
-0.03184957002502253,-0.6850393700787402
-0.006591055197781137,-0.9772727272727273
-0.00610144930832468,-0.7413793103448276
0.016356058019655784,0.25
0.06079394870965138,3.2105263157894735
0.035932190074664305,0.06382978723404253
0.00456622354361369,-0.4666666666666667
-0.019972363219901923,-0.9858156028368794
0.10544901547166408,0.8448275862068966
-0.03522261029107421,-0.23645320197044328
-0.029486224277906703,-0.8409090909090909
0.0017996841342449166,-0.4
-0.03438173757511853,-0.8571428571428571
0.07186234994357354,0.16233766233766223
-0.04085275402963684,-0.7272727272727273
0.005973224993370829,-0.13043478260869557
-0.021229730753888232,-0.5714285714285714
-0.010161447222014064,-0.5833333333333333
0.006523047298110374,-0.15476190476190477
0.07738994540757349,-0.02564102564102566
-0.09634995312063177,-0.9852941176470589
-0.0329044276713083,-0.9857142857142858
-0.0015295254868160635,-0.33215547703180215
0.05594920348040566,1.2093023255813953
-0.04898828768138219,-0.611111111111111
0.08443906061353812,-0.75
0.00820640688040819,0.0
0.2837079340212736,2.0
-0.017123352543991444,-0.75
-0.08241757896265811,-0.8888888888888888
0.11580217642514778,1.0
-0.16756984143882303,-0.978448275862069
-0.12444529514927793,-0.9505766062602965
0.15626781745665475,3.293333333333333
-0.1401521671653131,-0.750826901874311
0.003131112567315242,-0.14726840855106893
0.05705808691903136,0.09841269841269851
-0.08554922923410824,-0.8709677419354839
0.04900754554578368,1.2231884057971012
-0.07948279019935389,-0.9640287769784173
0.10859444289948961,2.1123595505617976
-0.011562751874406696,-0.25
-0.008012692734342908,1.031304347826087
0.04773619824413311,0.49103139013452934
0.02674278725189838,0.014760147601476037
-0.0004382372403586299,-0.6508771929824562
0.018263129799162447,-0.11111111111111105
0.004147222390314065,-0.16666666666666663
0.016300895192267628,0.19999999999999996
-0.10569101106607615,-0.8571428571428572
0.036592717910003625,-0.16666666666666663
-0.10181820031368372,-0.6666666666666666
0.08913854279997335,0.11111111111111116
-0.12052559511525152,-0.8666666666666667
-0.050157330119019794,-0.9580838323353293
0.005640038866295161,-0.7515527950310559
0.06652593890186509,0.43013100436681206
-0.026455427017476052,-0.9866920152091255
-0.011296962662943777,-0.49612403100775193
-0.029104350999281103,-0.3162650602409638
-0.054170273922422796,-0.9744897959183674
0.026701172925039485,0.6964285714285712
0.13325734183759708,-0.23076923076923084
0.01751390141884679,0.25
-0.03345232904616435,-0.8333333333333333
-0.24117392016460526,-0.989247311827957
0.0,0.0277777777777779
0.043165297772384204,-0.75
-0.018980991215791332,-0.8200000000000001
0.07553108159691879,-0.4285714285714286
-0.06131263517982788,-0.5
0.12398918996434327,-0.5
0.0724029961585837,-0.6428571428571428
0.05265291479287226,1.0262295081967214
0.056041291333488674,-0.9961240310077519
-0.06776889936566588,-0.8049999999999999
0.0017418908098107977,-0.3220338983050848
0.25184707054415645,3.909090909090909
0.039866401783175576,-0.9473684210526315
0.10728989776429265,0.6800000000000002
0.03749288565482711,-0.575
-0.02631600535362577,-0.33333333333333326
0.07468479303899778,0.3333333333333335
0.26918074825252014,-0.2500000000000001
-0.25683125428974807,-0.9427549194991055
-0.023743056114644556,-0.8605947955390334
0.05224721039535063,-0.6833333333333333
-0.23047579252611916,-0.7413249211356467
0.15755833048663548,0.8730158730158728
0.16161337464587522,0.8849765258215962
-0.03655041616953625,-0.9618320610687023
0.052479241546043554,0.11111111111111116
-0.03482592025656417,0.0
-0.08628325421120464,-0.34615384615384615
-0.10891653565302706,-0.8032786885245902
0.06894209231447146,-0.39473684210526316
0.03328047154012581,1.6400000000000001
-0.055897033412986574,0.10169491525423746
0.06793134170467585,1.8846153846153846
0.0001383660783298435,0.607843137254902
-0.08688520235692576,-0.5
0.07566196844269668,-0.5
0.15226353812636995,1.2891566265060241
0.027167510393496297,0.3127962085308058
-0.16944682861845306,-0.9194915254237288
0.0019973149190974926,0.22857142857142843
0.03429048293977721,-0.9066666666666666
-0.07352663149029781,-0.8888888888888888
-0.02401741440795402,-0.7407407407407407
-0.061997787001290106,-0.037735849056603765
-0.027394413060211065,-0.8113207547169812
-0.041186478227974055,-0.23076923076923084
-0.02169011792106812,-0.781390134529148
-0.21790457452041323,-0.9959390862944163
-0.3511660252264417,-0.9935135135135135
0.07345135743661424,-0.2550663871418588
0.13086441996424325,0.6335877862595418
0.08461587600226106,0.48347826086956514
-0.03170517441659482,-0.7972318339100346
-0.08410976615543753,-0.9241206030150754
0.22559367484939363,-0.4
-0.013312277902763459,-0.06249999999999989
-0.047356353408988916,-0.9361702127659575
0.01079819050813735,-0.20000000000000007
0.06190733260000569,2.0303030303030303
0.04843420459423542,-0.45205479452054786
-0.09329588640755426,-0.7894736842105263
-0.06633389865387085,-0.9841269841269842
0.18153839756693113,-0.33333333333333326
0.012031148735603292,0.09677419354838723
-0.11930398803101494,-0.8571428571428572
-0.02500001663385365,-0.875
-0.00897508219856058,-0.02777777777777779
-0.05134202606773264,-0.8947368421052632
-0.005682770006193882,-0.5517241379310345
0.019254297452208302,-0.8936170212765957
0.0010428853755348744,0.46453089244851253
-0.03627778853366648,-0.5
0.00462885019383652,-0.5071428571428571
-0.14374264125441838,-0.8269230769230769
0.030462482113372547,-0.9545454545454546
0.07648350642277646,-0.4
0.007349951280443134,-0.5714285714285714
-0.07116256962868095,-0.9318181818181819
-0.02731415796782577,-0.9230769230769231
0.04014414213463602,0.0
-0.07617192637353332,0.06060606060606055
0.07722011915284344,0.41428571428571437
0.06576201232754508,0.0714285714285714
-0.10406101100098375,-0.7857142857142858
0.006081091312703624,-0.44444444444444453
-0.0056604519874104975,0.01449275362318847
0.013586943317733136,-0.8
-0.018155256128421615,-0.6060606060606061
0.002620931151808392,-0.2500000000000001
-0.07246778911041019,2.9200000000000004
-0.03668621338359357,0.0
0.034152674625216095,0.14285714285714302
0.01836064840813445,-0.7058823529411764
0.005457838498622802,-0.33333333333333326
-0.02374891720756067,-0.9193548387096774
0.05934485406174095,0.4285714285714286
-0.005404422654282315,0.9230769230769229
0.017003149579457144,-0.5
0.015971312095779844,0.6470588235294117
0.00015616161494769187,0.8124999999999998
0.010962893048522382,-0.8809523809523809
0.011475681640883861,1.25
0.019712759425707382,-0.09090909090909083
0.039284731339960466,2.875
0.03703704094209748,2.695652173913043
-0.11678559841948066,-0.9735449735449735
-0.06938511094964728,-0.8014981273408239
-0.08562070530003707,-0.926829268292683
0.10658545509814621,-0.7142857142857143
-0.06414094016792848,-0.981651376146789
0.04018750086093137,0.9047619047619047
0.06599134278186924,0.7075471698113207
-0.025457753031767782,-0.6051282051282051
0.04006599926200494,-0.026639344262295084
