ticker
GLPI
FTAI
YUM
MEOH
TRUE
ICPT
IAG
ALB
PJUL
ABUS
MBB
GOGO
SONY
VRNS
ED
SLB
ALRM
CFG
MHK
MUSA
ACCO
PUI
USPX
NTES
TK
MPLX
CHE
LEMB
GPRE
SCHE
KOSS
TCRT
BLIN
EXPE
MVIS
SCI
SPYG
CINF
SCHP
DFEN
BLV
VRTX
CCEP
VNO
ONCY
IMO
BGS
PRDO
SONO
ANF
SPXU
STX
G
PPH
CMG
CSTM
FAMI
NUVA
QCOM
MMC
WNC
RNG
BSBR
INCY
HLX
AX
DCI
STM
IDCC
LEU
SPLB
IYR
RCI
LMFA
PSLV
ELME
AROC
VIRT
CSCO
FRO
NNN
IUSB
FNWB
SOHU
KNX
HOLX
AVA
RWLK
GSM
NTGR
KNDI
PSEC
EQH
COLD
ACIW
TLRY
ST
KMI
RDFN
MSFT
NKTR
UNVR
QUAL
TV
RF
UAVS
SONN
SNOA
STAG
MAC
UNIT
SCZ
ADP
ABEV
UVE
CWEN
VFC
DXJ
XLE
NYT
XHR
TPIC
FTXO
OSTK
WAL
CCJ
SJM
VNQ
BTG
CHKP
WDAY
USB
FSLR
BKR
SPTI
AR
EXTR
JKHY
INSM
FCF
IBB
CYBR
HEES
AVNT
CIG
OC
PGX
VTIP
VPL
LNG
LDOS
DECK
SDPI
EXC
RAD
CHX
SBCF
RPV
BKD
NCMI
WEN
TFC
FBIN
USHY
TNXP
COSM
AMAT
TREX
POWI
AXP
CB
GDS
PBI
BBVA
HYLB
DLX
SLAB
HD
BRFS
DXPE
SUNW
DBC
MDRX
JCI
LSTR
ATVI
SIVR
BB
NVRI
AXTI
UMC
CENN
TECK
IWP
NJR
GPMT
GNL
ARCC
LPLA
SHV
TAP
SPDW
ZS
ADTN
RARE
BURL
GOOG
CROX
BSQR
DRI
DHC
SUPN
ALLK
VUZI
DLTR
BIDU
IWN
REXR
ANET
ABR
PLXS
BVN
NAK
IVE
GSK
PCAR
RL
CRNT
VCSH
SPOT
HLT
HQY
ALV
BTAI
COHR
AXSM
NXGN
OKTA
ICLR
ARWR
CTLT
MMAT
EPP
SSNC
VMC
QLYS
WTS
RH
MODG
QD
EWI
HTH
SPLK
UHAL
GEL
LLY
GEO
PHYS
ATGE
COLM
TPC
IBN
SKX
GTN
SWKS
KIE
BEN
CUEN
MDC
AAOI
WRK
IYF
PHXM
ZD
CEI
EME
ARDX
PRAA
WEC
ICF
GSLC
MRVL
EQR
CI
SPWR
MFA
MSTR
XLY
YUMC
ESGU
NRBO
PRPH
POST
ECVT
LVS
TSCO
GRPN
IDEX
VEU
WM
AINC
SSL
UFAB
YELP
BE
UPS
TRVG
SKT
X
SCCO
RTL
SKM
SILJ
XWEL
AAP
KODK
CPE
LAD
BBD
IDU
IBKR
OGE
JVAL
SHEL
CNP
GOGL
KKR
BIG
DOMO
DOV
MVV
MOTS
LL
DGX
IAC
WIX
URA
TTI
MRIN
HBI
AEP
PH
WORX
VERI
IEV
EVBG
IVZ
EVH
NSC
SBGI
ZBH
MTG
VSH
CZR
SOXL
NLS
MWA
HDB
AMRS
KIRK
TELL
ISIG
APPS
RYN
TEX
UNP
HUN
NMIH
SYF
JKS
SLCA
ITUB
CPG
NEX
RAIL
OXY
BSCP
SSO
CBRE
VWO
UWM
JELD
ELF
CRSP
COF
BOIL
UBSI
DXCM
MRK
PR
CLAR
CE
EPAM
SANM
URBN
MUFG
ZION
TNL
YY
CRIS
IJR
DRH
WWW
SLV
NRXP
NNVC
TRIP
CWK
CNC
SSTK
IGT
SNY
TGNA
FAZ
DBEU
AZPN
SMCI
NOK
ARCO
LSXMA
SAVA
SITC
EOG
SCHB
BKI
ATXG
EVO
FCX
ESPR
C
AVGO
SLM
BNO
EHTH
WATT
AMTX
LNT
TCOM
SGBX
SEEL
CHDN
INVA
PFE
AMH
BABA
WPM
CPRI
PRGO
ILMN
SPIB
TMST
NATI
AME
UUP
GNTX
EWL
HRTX
NSP
GDXJ
OHI
SPLV
DRS
BBEU
ELTK
AEHR
GIII
BMY
MARK
VIG
ERX
WEAT
SHW
TRI
NEWR
QID
LYV
WBS
RITM
AAPL
RIG
SUZ
MRC
VRRM
BRC
FNGR
OVV
IWO
DOCU
GE
AN
NOV
PHIO
SPXS
WBA
NXST
ES
SCHZ
XOP
SU
CRM
LSCC
MLKN
GM
AMZN
CRUS
SMG
MMM
DHR
IMXI
EUSA
FLQL
BYD
UL
AMT
SCHO
BSCQ
CALM
EEFT
IPGP
PTCT
LQD
BTI
KTOS
CDXC
STT
VTI
NG
RCAT
APDN
GPS
IVAC
FLGT
NEAR
MGA
HONE
CX
TTD
VCIT
CpN
POR
SCHD
HCM
NUGT
IDA
VICI
BYFC
ADEA
NFLX
EPD
MCY
VRNT
PB
HCSG
SMH
ENPH
SPPI
EVRG
OUT
SYY
SBUX
NWL
ESI
XHB
PHM
OPCH
TTE
LC
CLX
EQNR
GSAT
SPMB
USFD
AZO
EDIT
MDT
MOMO
VTV
HYG
ONEQ
FDS
GERN
ITRI
EWS
ATXI
KPTI
RDY
SQ
O
EFAV
GWRE
AEO
ADNT
FIS
KRNT
FVD
GURE
BHP
CLB
HON
PLAB
REET
BSAC
FIVE
TMO
PPC
NTAP
J
CPRT
ITW
CHD
UVXY
TRX
UBS
TTC
CG
SCHX
WKC
GRBK
CARA
ADMA
YINN
BC
VOYA
NTR
EXAS
CBRL
UYM
PLNT
ACWX
LABD
BIV
SAVE
MCD
SWK
DGRO
STNG
NWG
RJF
BNS
KN
IJH
HUT
WAT
MYGN
SRE
KMB
QQQ
PCRX
OSUR
ATEN
PHUN
VTR
CMP
XLV
EXLS
IGE
CTIB
MGM
SDOW
TBT
SMTC
WFC
COTY
GGG
ASB
ONVO
SEAS
PALT
CDAY
MT
UUU
CSX
CAH
FLOT
DENN
ITCI
IWS
CAAS
SMAR
CMCSA
MOS
JBLU
AMBC
ABT
ALK
UA
IBOC
AHCO
DVA
SCHH
SEE
VLO
PAVE
PII
PSQ
IGC
CHRD
ALGN
AMLP
TWO
ARMK
PM
PXD
CXW
EPI
GUSH
FANG
BXMT
AU
SID
NKE
ESRT
TAK
HELE
PNW
TEAM
IEI
APLE
WTI
WTFC
ENLC
BDC
AGO
XRAY
UTHR
IMAX
EFV
AFL
SRC
SRTS
EBS
WAB
ONTX
FFIV
OCUP
PCG
EBAY
PLUG
CAPR
XLC
AWK
PGEN
UCTT
TTEK
OTEX
VREX
HAS
IEZ
NCZ
CVE
VTRS
OPK
CAG
QRTEA
LBTYA
ACIU
GOOGL
DD
SIRI
VSAT
FNDA
SGMO
FARO
PLL
EUO
PARA
SAP
NAVI
MET
VONV
LBRT
CLRO
IT
ICE
NEOG
VIDI
DBX
EXPD
TWOU
SNX
RETA
CNO
SHY
ARKK
IBIO
CIM
MOXC
HASI
AKAM
VT
TROX
ACGL
VLY
HMC
VEA
EBND
SNCR
BJ
CM
DUST
BXP
BOSC
TTWO
YVR
BSV
NMRK
MNST
ITT
XLU
GTES
SPTL
CADE
EMLC
MTDR
AMBA
ITOT
SFM
HRL
PACW
CC
HWM
BLRX
CRK
URGN
FHB
INO
NOC
FLEX
NAT
RWM
SIFY
ABIO
VXX
AMD
IQ
NVAX
FATE
MTW
LULU
PPSI
GNRC
STE
WIT
PRPO
HXL
IDXX
AG
BTU
EW
CGNX
PAYS
AMRN
FAST
URE
DE
LOCO
WES
PANW
SBS
GL
BILI
SPI
WTRG
MNKD
LUV
KR
FIVN
CIEN
CDNA
MBI
VIV
OEF
VET
BUD
VOD
RGA
NVCR
DUK
CDW
RCM
EWC
MULN
MINT
GEVO
CPRX
BBH
FBP
TIO
HOG
EA
MFIC
IYJ
IBM
OMC
RAMP
STEL
HYMC
DY
CME
HOUS
SNV
VVPR
MAR
DG
MRKR
CBAT
EXP
ZYNE
BG
IFF
REGN
ROKU
VZ
RMBS
IYE
GTHX
KHC
TXRH
SBSW
CNDT
GDOT
VCYT
IBDR
SGH
BDN
FITB
SNAP
CNQ
APPN
Z
CBOE
DRIP
PPG
XLI
AAL
FSM
BIIB
ATSG
AVNS
AGEN
DOX
ATNM
BAC
OLLI
SPSB
CBAY
BKH
BGC
USMV
AXON
HUM
CP
PLAY
VONG
PDCO
MKC
INM
HRI
MCO
PZZA
PFG
DOC
NUS
EZU
FIBK
SCHW
RHE
KRE
GD
DBRG
VIAV
DAL
PWR
E
GBR
KBH
CFFN
HPE
NOMD
SCO
BBWI
ON
BZUN
SIEB
IPAC
BPOP
RIOT
SDS
META
LSXMK
MATW
OPTN
JPST
CBIO
RRC
PGR
TIMB
VKTX
CRVS
ADI
GENE
CEE
RIGL
AYX
LSAK
URI
DHI
MTB
ENTG
AMKR
XLG
UEC
DZZ
AUPH
BAX
UNG
PSTG
DQ
RWT
NSTG
EWZ
VGSH
IHI
LH
HIVE
DOG
PEP
VIPS
ACTG
VLUE
IP
EWY
EAT
MARPS
ATNF
IUSV
MUR
VGIT
SCVL
MRCY
ERJ
VALE
ECL
AMG
AZUL
CVS
SPDN
FLO
WKHS
SOXS
ZYME
GLD
IWV
CWB
FTV
CATX
NGD
FNB
COO
HALO
CTRE
TAOP
MPWR
BND
IRM
BBY
SSRM
PFMT
TPST
EQC
TMHC
OMFL
FCEL
WRB
SAN
GNW
AEE
CRDF
PPL
JHG
NDLS
LYG
EEM
TEVA
A
GSG
KLIC
SPAB
TSN
EWH
CLNE
LAC
LNW
URTY
SPOK
SABR
NVS
IZEA
SCHR
UDR
UIS
INSG
FRT
DEI
CLM
XNET
TGT
DDS
BNDX
MAN
IWM
NCR
NTRA
VTEB
TKAT
TSM
SYNH
LQDT
ATHE
TWM
RCL
EUFN
ARKG
JAN
RY
TBF
VERU
LOW
FOLD
JETS
CHTR
PRSO
FLS
ZUO
CHS
AMCX
ISUN
VUG
SPYD
BOX
SRLN
VBIV
ITB
MJ
HPP
COP
ATRA
RHI
NVTA
ROK
TKR
AVXL
ARI
CVM
DBI
EWU
ABBV
BP
TU
IVT
EBIX
SWN
IART
AQB
SCHA
CNHI
ASPN
NR
BSX
YELL
WSFS
FNDX
ALDX
DINO
WMB
PEAK
TFI
GILD
ARAY
EFSH
LITE
USIO
BYSI
ZBRA
GRFS
CLS
PCTY
ROBO
ACB
PTEN
BCRX
IXUS
K
CGC
VNDA
CTRA
TMF
OLN
WMT
SOBR
HLF
NLY
FTI
HUYA
AVID
PBF
GUNR
HZNP
LAUR
DRQ
NDAQ
MO
GRNQ
GPN
EWT
ORCL
IGSB
BKLN
SPXC
ILF
IEF
JEF
EPAC
SEIC
SPYV
CAMP
MDLZ
M
KSS
EGO
EMR
CARS
PEG
IWR
NVO
KEY
NOAH
FPE
SQQQ
UUUU
SE
EWJ
CMS
ATXS
IWD
VFH
PCY
BDX
KOS
BN
NEO
ERY
OFC
VNET
ADSK
ETR
EKSO
NYMT
MA
TKC
UNM
DIS
ET
WW
OCGN
CTLP
SPEM
FERG
SLS
AMSC
CRON
RPM
DBO
EIG
ADT
NSA
BLMN
NRG
AMC
CODX
UCBI
BLDR
BR
BNGO
SCOR
EMB
VANI
SHOO
SPY
AIM
GGB
CPIX
GEN
STWD
CF
JNPR
MLM
SIG
TCBI
PHB
BHC
EGY
RGP
PUK
DSX
MARA
DPZ
ETN
SLG
FFBC
AIZ
SPXL
GKOS
LILAK
AAXJ
UPBD
TEL
ALNY
PEY
WPC
TAL
NEE
ASXC
IWB
AES
NVDA
NFBK
PRGS
XBI
FCN
KBWB
ESNT
SH
OGS
KBR
MAS
PNM
MCK
LAKE
CYH
AMED
SGEN
UDOW
APA
MRSN
UTSI
SPCE
FFIN
ZLAB
CCL
RSPS
PXF
OKE
DAR
HTHT
CRI
AMP
QGEN
HIG
KIM
XTNT
ODFL
IVV
F
BRX
AMJ
SVC
ETSY
STLD
ISRG
GRWG
OMI
SLI
MSI
ENB
TDOC
TRU
EDSA
PRI
AGG
TUP
AMGN
SOLO
WOLF
YANG
CDMO
STZ
SJNK
ICSH
TXT
WDC
TRP
ELS
EQIX
ORLY
NERV
LPL
APO
CW
ASHR
CHRS
TJX
XPO
OSK
BCS
KYN
TOL
TRIB
TIP
IWF
GIS
SNBR
THC
AKTX
AGNC
GOOS
ADVM
AEM
NXPI
BPMC
LUMN
TWNK
COMM
HPQ
NOBL
PG
CYTK
EURN
FICO
EIGR
FTFT
EMN
UNFI
RTH
EGHT
MMSI
MS
PEB
SSYS
AMCR
FEZ
KBE
FSP
IXC
BWXT
TDC
SPR
XLF
GGAL
TPX
IVW
XRT
CENX
PALI
XFOR
BA
XYL
GME
SPHD
MAT
VOO
LNC
MPW
RVTY
WBD
QYLD
AZN
MUB
KO
SHIP
FLRN
TZOO
DIG
IRT
TECL
BERY
TTMI
DOMH
HIMX
LBTYK
PAA
ALT
JWN
FHI
JAZZ
BIL
MTCH
EGIO
BLDP
TPR
SQM
PPBT
TENX
BMA
SITE
T
EMAN
BK
QLD
TGI
LPSN
PRF
TPH
RGS
VCLT
ATLC
EWBC
LIN
MOV
QRVO
MSCI
ATHM
USFR
CMRE
ARR
MDU
CDE
GPRO
DNOW
CTAS
DFS
ZWS
SVRA
USO
KWEB
ACWI
W
HSY
KDP
NVT
HL
DB
CMI
LEDS
ALKS
EBR
KOPN
AMX
VYM
CMA
YEXT
UYG
TOON
SNT
RIO
HOPE
DDD
WSM
FLR
GOL
PDBC
APH
SIMO
IMGN
ZG
WELL
INFI
IOO
HUSA
ELV
AVAL
ALL
CVBF
SVXY
APTV
SLGN
MANH
EIX
HEWJ
RDWR
EHC
HAIN
PLUS
IONS
DBEF
GOLD
HLIT
ESGE
JDST
EC
TEF
ABCB
SHYG
KLAC
PRG
HRB
SBLK
